ID	DOCULECT	CONCEPT	VALUE	FORM	PROTO	PROTO_FORMS	COGIDS	TOKENS
5168	ProtoBurmish	?	*ŋuX	ŋu³	*ŋuX	*ŋuX	695	ŋ u ³
5173	ProtoBurmish	?	*ŋjuH	ŋju²	*ŋjuH	*ŋjuH	700	ŋ j u ²
5174	ProtoBurmish	?	*ŋjuX	ŋju³	*ŋjuX	*ŋjuX	701	ŋ j u ³
5175	ProtoBurmish	?	*ŋru	ŋru¹	*ŋru	*ŋru	702	ŋ r u ¹
5176	ProtoBurmish	?	*ŋruH	ŋru²	*ŋruH	*ŋruH	703	ŋ r u ²
5177	ProtoBurmish	?	*ŋruX	ŋru³	*ŋruX	*ŋruX	704	ŋ r u ³
5178	ProtoBurmish	?	*nju	nju¹	*nju	*nju	705	n j u ¹
5180	ProtoBurmish	?	*ʔrja	ˀrja¹	*ʔrja	*ʔrja	707	ˀr j a ¹
5182	ProtoBurmish	?	*saiH	sai²	*saiH	*saiH	709	s ai ²
5185	ProtoBurmish	?	*ʔrjaH	ˀrja²	*ʔrjaH	*ʔrjaH	712	ˀr j a ²
5188	ProtoBurmish	?	*ʔrjam	ˀrjam¹	*ʔrjam	*ʔrjam	715	ˀr j a m ¹
5189	ProtoBurmish	?	*ʃan	ʃan¹	*ʃan	*ʃan	716	ʃ a n ¹
5197	ProtoBurmish	?	*sat	sat⁴	*sat	*sat	724	s a t ⁴
5198	ProtoBurmish	?	*ʔrat	ˀrat⁴	*ʔrat	*ʔrat	725	ˀr a t ⁴
5199	ProtoBurmish	?	*ʔsap	ˀsap⁴	*ʔsap	*ʔsap	726	ˀs a p ⁴
5201	ProtoBurmish	?	*ʔrjaŋ	ˀrjaŋ¹	*ʔrjaŋ	*ʔrjaŋ	728	ˀr j a ŋ ¹
5203	ProtoBurmish	?	*ʃeX	ʃe³	*ʃeX	*ʃeX	730	ʃ e ³
5205	ProtoBurmish	?	*ʔseH	ˀse²	*ʔseH	*ʔseH	732	ˀs e ²
5207	ProtoBurmish	?	*seH	se²	*seH	*seH	734	s e ²
5209	ProtoBurmish	?	*ʃɛH	ʃɛ²	*ʃɛH	*ʃɛH	736	ʃ ɛ ²
5210	ProtoBurmish	?	*ʔrjeH	ˀrje²	*ʔrjeH	*ʔrjeH	737	ˀr j e ²
5212	ProtoBurmish	?	*dzuiH	dzui²	*dzuiH	*dzuiH	739	dz ui ²
5218	ProtoBurmish	?	*ʔsaiX	ˀsai³	*ʔsaiX	*ʔsaiX	745	ˀs ai ³
5219	ProtoBurmish	?	*ʔsiX	ˀsi³	*ʔsiX	*ʔsiX	746	ˀs i ³
5220	ProtoBurmish	?	*ʔseX	ˀse³	*ʔseX	*ʔseX	747	ˀs e ³
5221	ProtoBurmish	?	*ʔrjaiX	ˀrjai³	*ʔrjaiX	*ʔrjaiX	748	ˀr j ai ³
5222	ProtoBurmish	?	*ʔrjiX	ˀrji³	*ʔrjiX	*ʔrjiX	749	ˀr j i ³
5223	ProtoBurmish	?	*ʔrjeX	ˀrje³	*ʔrjeX	*ʔrjeX	750	ˀr j e ³
5224	ProtoBurmish	?	*ʔraiX	ˀrai³	*ʔraiX	*ʔraiX	751	ˀr ai ³
5225	ProtoBurmish	?	*ʔreX	ˀre³	*ʔreX	*ʔreX	752	ˀr e ³
5226	ProtoBurmish	?	*siX	si³	*siX	*siX	753	s i ³
5227	ProtoBurmish	?	*seX	se³	*seX	*seX	754	s e ³
5228	ProtoBurmish	?	*ʔrɛ	ˀrɛ¹	*ʔrɛ	*ʔrɛ	755	ˀr ɛ ¹
5229	ProtoBurmish	?	*ʔrji	ˀrji¹	*ʔrji	*ʔrji	756	ˀr j i ¹
5230	ProtoBurmish	?	*ʔrjiH	ˀrji²	*ʔrjiH	*ʔrjiH	757	ˀr j i ²
5231	ProtoBurmish	?	*ʔrjɛ	ˀrjɛ¹	*ʔrjɛ	*ʔrjɛ	758	ˀr j ɛ ¹
5232	ProtoBurmish	?	*ʔsiH	ˀsi²	*ʔsiH	*ʔsiH	759	ˀs i ²
5233	ProtoBurmish	?	*ʔrjaiH	ˀrjai²	*ʔrjaiH	*ʔrjaiH	760	ˀr j ai ²
5234	ProtoBurmish	?	*ʔraiH	ˀrai²	*ʔraiH	*ʔraiH	761	ˀr ai ²
5235	ProtoBurmish	?	*ʔriH	ˀri²	*ʔriH	*ʔriH	762	ˀr i ²
5236	ProtoBurmish	?	*ʔreH	ˀre²	*ʔreH	*ʔreH	763	ˀr e ²
5237	ProtoBurmish	?	*siH	si²	*siH	*siH	764	s i ²
5238	ProtoBurmish	?	*ʔsi	ˀsi¹	*ʔsi	*ʔsi	765	ˀs i ¹
5239	ProtoBurmish	?	*si	si¹	*si	*si	766	s i ¹
5240	ProtoBurmish	?	*ʔsai	ˀsai¹	*ʔsai	*ʔsai	767	ˀs ai ¹
5241	ProtoBurmish	?	*ʔrjai	ˀrjai¹	*ʔrjai	*ʔrjai	768	ˀr j ai ¹
5242	ProtoBurmish	?	*ʔrje	ˀrje¹	*ʔrje	*ʔrje	769	ˀr j e ¹
5243	ProtoBurmish	?	*ʔrai	ˀrai¹	*ʔrai	*ʔrai	770	ˀr ai ¹
5244	ProtoBurmish	?	*ʔri	ˀri¹	*ʔri	*ʔri	771	ˀr i ¹
5245	ProtoBurmish	?	*ʔre	ˀre¹	*ʔre	*ʔre	772	ˀr e ¹
5246	ProtoBurmish	?	*sai	sai¹	*sai	*sai	773	s ai ¹
5248	ProtoBurmish	?	*suk	suk⁴	*suk	*suk	775	s u k ⁴
5251	ProtoBurmish	?	*ʔrjuk	ˀrjuk⁴	*ʔrjuk	*ʔrjuk	778	ˀr j u k ⁴
5255	ProtoBurmish	?	*ʔan	ʔan¹	*ʔan	*ʔan	782	ʔ a n ¹
5256	ProtoBurmish	?	*ʔjum	ˀjum¹	*ʔjum	*ʔjum	783	ˀj u m ¹
5263	ProtoBurmish	?	*ʔkrak	ˀkrak⁴	*ʔkrak	*ʔkrak	790	ˀk r a k ⁴
5267	ProtoBurmish	?	*ʔkru	ˀkru¹	*ʔkru	*ʔkru	794	ˀk r u ¹
5268	ProtoBurmish	?	*ʔkruH	ˀkru²	*ʔkruH	*ʔkruH	795	ˀk r u ²
5269	ProtoBurmish	?	*ʔkruX	ˀkru³	*ʔkruX	*ʔkruX	796	ˀk r u ³
5271	ProtoBurmish	?	*ʔkrok	ˀkrok⁴	*ʔkrok	*ʔkrok	798	ˀk r o k ⁴
5273	ProtoBurmish	?	*krok	krok⁴	*krok	*krok	800	k r o k ⁴
5274	ProtoBurmish	?	*kjuk	kjuk⁴	*kjuk	*kjuk	801	k j u k ⁴
5275	ProtoBurmish	?	*ʔkjuk	ˀkjuk⁴	*ʔkjuk	*ʔkjuk	802	ˀk j u k ⁴
5278	ProtoBurmish	?	*ʔkruŋH	ˀkruŋ²	*ʔkruŋH	*ʔkruŋH	805	ˀk r u ŋ ²
5279	ProtoBurmish	?	*ʔkroŋH	ˀkroŋ²	*ʔkroŋH	*ʔkroŋH	806	ˀk r o ŋ ²
5280	ProtoBurmish	?	*kroŋH	kroŋ²	*kroŋH	*kroŋH	807	k r o ŋ ²
5285	ProtoBurmish	?	*kuH	ku²	*kuH	*kuH	812	k u ²
5286	ProtoBurmish	?	*kuX	ku³	*kuX	*kuX	813	k u ³
5288	ProtoBurmish	?	*kuiH	kui²	*kuiH	*kuiH	815	k ui ²
5293	ProtoBurmish	?	*ʔlanX	ˀlan³	*ʔlanX	*ʔlanX	820	ˀl a n ³
5297	ProtoBurmish	?	*ʔlat	ˀlat⁴	*ʔlat	*ʔlat	824	ˀl a t ⁴
5305	ProtoBurmish	?	*ʔmrak	ˀmrak⁴	*ʔmrak	*ʔmrak	832	ˀm r a k ⁴
5309	ProtoBurmish	?	*ʔnat	ˀnat⁴	*ʔnat	*ʔnat	836	ˀn a t ⁴
5315	ProtoBurmish	?	*ʔnit	ˀnit⁴	*ʔnit	*ʔnit	842	ˀn i t ⁴
5320	ProtoBurmish	?	*ʔpam	ˀpam¹	*ʔpam	*ʔpam	847	ˀp a m ¹
5323	ProtoBurmish	?	*pat	pat⁴	*pat	*pat	850	p a t ⁴
5324	ProtoBurmish	?	*pe	pe¹	*pe	*pe	851	p e ¹
5325	ProtoBurmish	?	*pɛ	pɛ¹	*pɛ	*pɛ	852	p ɛ ¹
5327	ProtoBurmish	?	*ʔpɛ	ˀpɛ¹	*ʔpɛ	*ʔpɛ	854	ˀp ɛ ¹
5328	ProtoBurmish	?	*ʔpi	ˀpi¹	*ʔpi	*ʔpi	855	ˀp i ¹
5330	ProtoBurmish	?	*ʔpre	ˀpre¹	*ʔpre	*ʔpre	857	ˀp r e ¹
5332	ProtoBurmish	?	*ʔpjap	ˀpjap⁴	*ʔpjap	*ʔpjap	859	ˀp j a p ⁴
5333	ProtoBurmish	?	*ʔprap	ˀprap⁴	*ʔprap	*ʔprap	860	ˀp r a p ⁴
5334	ProtoBurmish	?	*ʔprat	ˀprat⁴	*ʔprat	*ʔprat	861	ˀp r a t ⁴
5336	ProtoBurmish	?	*ʔpjo	ˀpjo¹	*ʔpjo	*ʔpjo	863	ˀp j o ¹
5338	ProtoBurmish	?	*prɛH	prɛ²	*prɛH	*prɛH	865	p r ɛ ²
5340	ProtoBurmish	?	*ʔpjɛH	ˀpjɛ²	*ʔpjɛH	*ʔpjɛH	867	ˀp j ɛ ²
5345	ProtoBurmish	?	*san	san¹	*san	*san	872	s a n ¹
5347	ProtoBurmish	?	*ʔrɛH	ˀrɛ²	*ʔrɛH	*ʔrɛH	874	ˀr ɛ ²
5348	ProtoBurmish	?	*ʔsɛX	ˀsɛ³	*ʔsɛX	*ʔsɛX	875	ˀs ɛ ³
5349	ProtoBurmish	?	*ʔrɛX	ˀrɛ³	*ʔrɛX	*ʔrɛX	876	ˀr ɛ ³
5352	ProtoBurmish	?	*taH	ta²	*taH	*taH	879	t a ²
5354	ProtoBurmish	?	*ʔtat	ˀtat⁴	*ʔtat	*ʔtat	881	ˀt a t ⁴
5356	ProtoBurmish	?	*tap	tap⁴	*tap	*tap	883	t a p ⁴
5358	ProtoBurmish	?	*ʔteX	ˀte³	*ʔteX	*ʔteX	885	ˀt e ³
5360	ProtoBurmish	?	*dʒiH	dʒi²	*dʒiH	*dʒiH	887	dʒ i ²
5362	ProtoBurmish	?	*tʃeH	tʃe²	*tʃeH	*tʃeH	889	tʃ e ²
5366	ProtoBurmish	?	*tsiŋX	tsiŋ³	*tsiŋX	*tsiŋX	893	ts i ŋ ³
5370	ProtoBurmish	?	*ʔtʃut	ˀtʃut⁴	*ʔtʃut	*ʔtʃut	897	ˀtʃ u t ⁴
5371	ProtoBurmish	?	*tsut	tsut⁴	*tsut	*tsut	898	ts u t ⁴
5372	ProtoBurmish	?	*tʃut	tʃut⁴	*tʃut	*tʃut	899	tʃ u t ⁴
5373	ProtoBurmish	?	*ʔtsit	ˀtsit⁴	*ʔtsit	*ʔtsit	900	ˀts i t ⁴
5374	ProtoBurmish	?	*ʔtuŋH	ˀtuŋ²	*ʔtuŋH	*ʔtuŋH	901	ˀt u ŋ ²
5378	ProtoBurmish	?	*ʔtʃi	ˀtʃi¹	*ʔtʃi	*ʔtʃi	905	ˀtʃ i ¹
5379	ProtoBurmish	?	*ʔtʃiX	ˀtʃi³	*ʔtʃiX	*ʔtʃiX	906	ˀtʃ i ³
5381	ProtoBurmish	?	*ʔtʃai	ˀtʃai¹	*ʔtʃai	*ʔtʃai	908	ˀtʃ ai ¹
5382	ProtoBurmish	?	*tsai	tsai¹	*tsai	*tsai	909	ts ai ¹
5383	ProtoBurmish	?	*tʃai	tʃai¹	*tʃai	*tʃai	910	tʃ ai ¹
5385	ProtoBurmish	?	*ʔru	ˀru¹	*ʔru	*ʔru	912	ˀr u ¹
5386	ProtoBurmish	?	*su	su¹	*su	*su	913	s u ¹
5388	ProtoBurmish	?	*ʔtsi	ˀtsi¹	*ʔtsi	*ʔtsi	915	ˀts i ¹
5389	ProtoBurmish	?	*ʔtse	ˀtse¹	*ʔtse	*ʔtse	916	ˀts e ¹
5390	ProtoBurmish	?	*tsi	tsi¹	*tsi	*tsi	917	ts i ¹
5391	ProtoBurmish	?	*tse	tse¹	*tse	*tse	918	ts e ¹
5392	ProtoBurmish	?	*tʃe	tʃe¹	*tʃe	*tʃe	919	tʃ e ¹
5395	ProtoBurmish	?	*njʊ	njʊ¹	*njʊ	*njʊ	922	n j ʊ ¹
5396	ProtoBurmish	?	*ɲʊ	ɲʊ¹	*ɲʊ	*ɲʊ	923	ɲ ʊ ¹
5401	ProtoBurmish	?	*ʔŋam	ˀŋam¹	*ʔŋam	*ʔŋam	928	ˀŋ a m ¹
5402	ProtoBurmish	?	*ʔŋiŋ	ˀŋiŋ¹	*ʔŋiŋ	*ʔŋiŋ	929	ˀŋ i ŋ ¹
5404	ProtoBurmish	?	*ʔŋat	ˀŋat⁴	*ʔŋat	*ʔŋat	931	ˀŋ a t ⁴
3868	Atsi	February	lŏ̱⁵⁵ mo⁵⁵ i⁵⁵ khjap⁵⁵	lŏ̱⁵⁵+mo⁵⁵+i⁵⁵+khjap⁵⁵	   	   	818 3511 3512 3513	l ŏ̱ ⁵⁵ + m o ⁵⁵ + i ⁵⁵ + kʰ j a p ⁵⁵
3869	Lashi	February	lə̆⁵⁵ mo⁵⁵ ə̱k⁵⁵ khjap⁵⁵	lə̆⁵⁵+mo⁵⁵+ə̱k⁵⁵+khjap⁵⁵	   	   	818 3514 3515 3516	l ə̆ ⁵⁵ + m o ⁵⁵ + ə̱ k ⁵⁵ + kʰ j a p ⁵⁵
3870	Maru	February	lɔ̱⁵⁵ ʃi̱k⁵⁵ khjɛʔ⁵⁵	lɔ̱⁵⁵+ʃi̱k⁵⁵+khjɛʔ⁵⁵	  	*ʔlaX  	818 3517 3518	l ɔ̱ ⁵⁵ + ʃ i̱ k ⁵⁵ + kʰ j ɛ ʔ ⁵⁵
3871	Xiandao	February	lɤn³¹ sɔŋ³⁵	lɤn³¹+sɔŋ³⁵	 	 	818 3519	l ɤ n ³¹ + s ɔ ŋ ³⁵
3876	Achang_Longchuan	February	sək⁵⁵ pau⁵¹ l̥ɔ³⁵	sək⁵⁵+pau⁵¹+l̥ɔ³⁵	  	  *ʔlaX	3528 3529 818	s ə k ⁵⁵ + p au ⁵¹ + l̥ ɔ ³⁵
5291	ProtoBurmish	February	*ʔlaX	ˀla³	*ʔlaX	*ʔlaX	818	ˀl a ³
3366	Old_Burmese	I	ṅa	ṅa		*ŋa	665	ṅ/ŋ a
3367	Rangoon	I	ŋɑ²²	ŋɑ²²			665	ŋ ɑ ²²
3368	Achang_Longchuan	I	ŋɔ⁵⁵	ŋɔ⁵⁵		*ŋa	665	ŋ ɔ ⁵⁵
3369	Atsi	I	ŋo⁵¹	ŋo⁵¹			665	ŋ o ⁵¹
3370	Bola	I	ŋa⁵⁵	ŋa⁵⁵		*ŋa	665	ŋ a ⁵⁵
3371	Lashi	I	ŋo³¹	ŋo³¹			665	ŋ o ³¹
3372	Maru	I	ŋɔ³¹	ŋɔ³¹		*ŋa	665	ŋ ɔ ³¹
3373	Xiandao	I	ŋɔ⁵⁵	ŋɔ⁵⁵			665	ŋ ɔ ⁵⁵
5138	ProtoBurmish	I	*ŋa	ŋa¹	*ŋa	*ŋa	665	ŋ a ¹
3872	Atsi	January	lŏ̱⁵⁵ mo⁵⁵ lă²¹ khjap⁵⁵	lŏ̱⁵⁵+mo⁵⁵+lă²¹+khjap⁵⁵	   	   	818 3520 1636 3521	l ŏ̱ ⁵⁵ + m o ⁵⁵ + l ă ²¹ + kʰ j a p ⁵⁵
3873	Lashi	January	lə̆⁵⁵ mo⁵⁵ ta³¹ khjap⁵⁵	lə̆⁵⁵+mo⁵⁵+ta³¹+khjap⁵⁵	   	   	818 3522 3523 3524	l ə̆ ⁵⁵ + m o ⁵⁵ + t a ³¹ + kʰ j a p ⁵⁵
3874	Maru	January	lɔ̱⁵⁵ tă³¹ khjɛʔ⁵⁵	lɔ̱⁵⁵+tă³¹+khjɛʔ⁵⁵	  	*ʔlaX  	818 3525 3526	l ɔ̱ ⁵⁵ + t ă ³¹ + kʰ j ɛ ʔ ⁵⁵
3875	Xiandao	January	lɤn³¹ ta³¹	lɤn³¹+ta³¹	 	 	818 3527	l ɤ n ³¹ + t a ³¹
3877	Achang_Longchuan	January	tă³¹ pau⁵¹ l̥ɔ³⁵	tă³¹+pau⁵¹+l̥ɔ³⁵	  	  *ʔlaX	3530 3531 818	t ă ³¹ + p au ⁵¹ + l̥ ɔ ³⁵
392	Atsi	New Year's Day	tsan⁵¹ sik⁵⁵	tsan⁵¹+sik⁵⁵	 	 	61 1011	ts a n ⁵¹ + s i k ⁵⁵
393	Bola	New Year's Day	tɛ̃⁵⁵ sak⁵⁵	tɛ̃⁵⁵+sak⁵⁵	 	*dam / *dan / *dzam / *dzan *sik	61 1012	t ɛ̃ ⁵⁵ + s a k ⁵⁵
394	Lashi	New Year's Day	tsan³¹ sə̱k⁵⁵	tsan³¹+sə̱k⁵⁵	 	 	61 1013	ts a n ³¹ + s ə̱ k ⁵⁵
395	Maru	New Year's Day	tsəŋ³¹ sa̱k⁵⁵	tsəŋ³¹+sa̱k⁵⁵	 	*dzan *ʔsik	64 1014	ts ə ŋ ³¹ + s a̱ k ⁵⁵
2935	Rangoon	New Year's Day	n̥iʔ⁴ tθiʔ⁴	n̥iʔ⁴+tθiʔ⁴	 	 	3104 1486	n̥ i ʔ ⁴ + tθ i ʔ ⁴
25	Atsi	accomplish / succeed	pa̱n⁵⁵	pa̱n⁵⁵			4	p a̱ n ⁵⁵
26	Bola	accomplish / succeed	pɛ̃⁵⁵	pɛ̃⁵⁵		*bam / *ban	4	p ɛ̃ ⁵⁵
27	Maru	accomplish / succeed	pəŋ³¹	pəŋ³¹		*ban	4	p ə ŋ ³¹
2111	Atsi	accustomed to, be / habit of, haveve	man⁵⁵	man⁵⁵			384	m a n ⁵⁵
2112	Bola	accustomed to, be / habit of, haveve	mɛ̃³⁵	mɛ̃³⁵		*mamX / *manX	384	m ɛ̃ ³⁵
2113	Lashi	accustomed to, be / habit of, haveve	maːn⁵⁵	maːn⁵⁵			384	m aː n ⁵⁵
2114	Maru	accustomed to, be / habit of, haveve	məŋ⁵⁵	məŋ⁵⁵		*manX	384	m ə ŋ ⁵⁵
4857	ProtoBurmish	accustomed to, be / habit of, haveve	*manX	man³	*manX	*manX	384	m a n ³
2504	Atsi	ache (head)	no⁵¹	no⁵¹			467	n o ⁵¹
2505	Bola	ache (head)	na⁵⁵	na⁵⁵		*na	466	n a ⁵⁵
2506	Lashi	ache (head)	nɔː³¹	nɔː³¹			467	n ɔː ³¹
2507	Maru	ache (head)	nɔ³¹	nɔ³¹		*na	466	n ɔ ³¹
1095	Rangoon	adult	lu²² tɕi⁵⁵	lu²²+tɕi⁵⁵	 	 	2168 1182	l u ²² + tɕ i ⁵⁵
1096	Achang_Longchuan	adult	tʂo⁵⁵ kʐə³¹	tʂo⁵⁵+kʐə³¹	 	 *greH	2169 1183	ʈʂ o ⁵⁵ + k ʐ ə ³¹
1097	Atsi	adult	ko̱²¹ paŋ²¹	ko̱²¹+paŋ²¹	 	 	2170 1184	k o̱ ²¹ + p a ŋ ²¹
1098	Lashi	adult	kji³³ paŋ⁵⁵	kji³³+paŋ⁵⁵	 	 	2171 1185	k j i ³³ + p a ŋ ⁵⁵
1099	Xiandao	adult	tʂu⁵⁵ kɯ³¹	tʂu⁵⁵+kɯ³¹	 	 	2172 1186	ʈʂ u ⁵⁵ + k ɯ ³¹
1126	Old_Burmese	afraid, be	kro₂k	krOk		*gruk	197	k r o₂/ɔ k
1127	Rangoon	afraid, be	tɕɑuʔ⁴	tɕɑuʔ⁴			201	tɕ ɑu ʔ ⁴
1128	Atsi	afraid, be	kjuʔ²¹	kjuʔ²¹			201	k j u ʔ ²¹
1129	Bola	afraid, be	kjauʔ³¹	kjauʔ³¹			201	k j au ʔ ³¹
1130	Lashi	afraid, be	kjuːk³¹	kjuːk³¹			201	k j uː k ³¹
1131	Maru	afraid, be	kjauk³¹	kjauk³¹		*gjuk / *gruk	197	k j au k ³¹
2878	Achang_Longchuan	afraid, be	ʐoʔ⁵⁵	ʐoʔ⁵⁵		*ruk / *rok	342	ʐ o ʔ ⁵⁵
4670	ProtoBurmish	afraid, be	*gruk	gruk⁴	*gruk	*gruk	197	g r u k ⁴
4674	ProtoBurmish	afraid, be	*gjuk	gjuk⁴	*gjuk	*gjuk	201	g j u k ⁴
436	Atsi	age	tsan⁵¹ vut²¹	tsan⁵¹+vut²¹	 	 	61 1869	ts a n ⁵¹ + v u t ²¹
437	Lashi	age	tsan³¹ wɔt³¹	tsan³¹+wɔt³¹	 	 	61 1870	ts a n ³¹ + w ɔ t ³¹
438	Maru	age	tsəŋ³¹ vɛʔ⁵⁵	tsəŋ³¹+vɛʔ⁵⁵	 	*dzan 	64 1871	ts ə ŋ ³¹ + v ɛ ʔ ⁵⁵
2720	Maru	agree / consent	nuk³¹	nuk³¹		*nu / *nuH / *nuX	495	n u k ³¹
506	Rangoon	agree on / arrange	tɕhẽ⁵⁵	tɕhẽ⁵⁵			76	tɕʰ ẽ ⁵⁵
507	Bola	agree on / arrange	taŋ³¹	taŋ³¹		*diŋH / *dziŋH	75	t a ŋ ³¹
28	Lashi	all / everything	pan³¹ ʃɔ̱ʔ⁵⁵	pan³¹+ʃɔ̱ʔ⁵⁵	 	 	4 536	p a n ³¹ + ʃ ɔ̱ ʔ ⁵⁵
29	Maru	all / everything	pəŋ³¹ ʃɔʔ⁵⁵	pəŋ³¹+ʃɔʔ⁵⁵	 	*ban *ʔrjak / *ʃak	4 539	p ə ŋ ³¹ + ʃ ɔ ʔ ⁵⁵
2886	Rangoon	all / everything	m̥ɑ̃²² tθɑ⁵³ m̥jɑ⁵³	m̥ɑ̃²²+tθɑ⁵³+m̥jɑ⁵³	  	  	3078 536 3079	m̥ ɑ̃ ²² + tθ ɑ ⁵³ + m̥ j ɑ ⁵³
2887	Achang_Longchuan	all / everything	pʐa⁵⁵ pʐa⁵⁵	pʐa⁵⁵+pʐa⁵⁵	 	 *brɛ	3080 6	p ʐ a ⁵⁵ + p ʐ a ⁵⁵
5012	ProtoBurmish	all / everything	*ʔrjak	ˀrjak⁴	*ʔrjak	*ʔrjak	539	ˀr j a k ⁴
30	Achang_Longchuan	all / whole, the	pʐa⁵⁵ pʐa⁵⁵	pʐa⁵⁵+pʐa⁵⁵	 	*brɛ *brɛ	940 6	p ʐ a ⁵⁵ + p ʐ a ⁵⁵
31	Atsi	all / whole, the	pan²¹ ʃoʔ⁵⁵	pan²¹+ʃoʔ⁵⁵	 	 	536 941	p a n ²¹ + ʃ o ʔ ⁵⁵
32	Bola	all / whole, the	pɛ̃⁵⁵ ʃaʔ⁵⁵	pɛ̃⁵⁵+ʃaʔ⁵⁵	 	*bam / *ban *ʃak	4 540	p ɛ̃ ⁵⁵ + ʃ a ʔ ⁵⁵
33	Lashi	all / whole, the	pan³¹ ʃɔ̱ʔ⁵⁵	pan³¹+ʃɔ̱ʔ⁵⁵	 	 	4 536	p a n ³¹ + ʃ ɔ̱ ʔ ⁵⁵
34	Maru	all / whole, the	pəŋ³¹ ʃɔʔ⁵⁵	pəŋ³¹+ʃɔʔ⁵⁵	 	*ban *ʔrjak / *ʃak	4 539	p ə ŋ ³¹ + ʃ ɔ ʔ ⁵⁵
4479	ProtoBurmish	all / whole, the	*brɛ	brɛ¹	*brɛ	*brɛ	6	b r ɛ ¹
5013	ProtoBurmish	all / whole, the	*ʃak	ʃak⁴	*ʃak	*ʃak	540	ʃ a k ⁴
4016	Bola	alter	tøʔ³¹ nɔ̱̃⁵⁵	tøʔ³¹+nɔ̱̃⁵⁵	 	 *ʔnaŋ	3584 837	t ø ʔ ³¹ + n ɔ̱̃ ⁵⁵
2967	Rangoon	aluminum	dɑ̃²²	dɑ̃²²			1491	d ɑ̃ ²²
2968	Atsi	aluminum	tan⁵⁵	tan⁵⁵			1492	t a n ⁵⁵
2969	Bola	aluminum	saŋ⁵⁵ phɔ⁵⁵	saŋ⁵⁵+phɔ⁵⁵	 	*siŋ 	552 3124	s a ŋ ⁵⁵ + pʰ ɔ ⁵⁵
1191	Atsi	angry, be / take offense	ni̱k⁵⁵ jo²¹	ni̱k⁵⁵+jo²¹	 	 	208 838	n i̱ k ⁵⁵ + j o ²¹
1192	Bola	angry, be / take offense	na̱k⁵⁵ tʃam³¹ ja³¹	na̱k⁵⁵+tʃam³¹+ja³¹	  	*ʔnik  *jaH	1201 2212 1200	n a̱ k ⁵⁵ + tʃ a m ³¹ + j a ³¹
1193	Lashi	angry, be / take offense	nə̱k⁵⁵ jɔː³³	nə̱k⁵⁵+jɔː³³	 	 	1202 838	n ə̱ k ⁵⁵ + j ɔː ³³
1194	Maru	angry, be / take offense	na̱k⁵⁵ jo³¹	na̱k⁵⁵+jo³¹	 	*ʔnik 	1203 838	n a̱ k ⁵⁵ + j o ³¹
2248	Old_Burmese	angry, be / take offense	myak	mjak		*mjak	438	m j a k
1187	Rangoon	animal / beast (note:+carnivore)	tθɑ⁵⁵ jɛ⁵⁵ ti⁵³ reʔ⁴ shɑ̃²²	tθɑ⁵⁵+jɛ⁵⁵+ti⁵³+reʔ⁴+shɑ̃²²	    	    	2207 208 2208 2209 2210	tθ ɑ ⁵⁵ + j ɛ ⁵⁵ + t i ⁵³ + r e ʔ ⁴ + sʰ ɑ̃ ²²
1188	Bola	animal / beast (note:+carnivore)	sɛ̃⁵⁵ ja³¹ tsai⁵⁵	sɛ̃⁵⁵+ja³¹+tsai⁵⁵	  	*sam / *san *jaH 	871 208 2211	s ɛ̃ ⁵⁵ + j a ³¹ + ts ai ⁵⁵
1189	Lashi	animal / beast (note:+carnivore)	sei⁵⁵ jɔ³¹	sei⁵⁵+jɔ³¹	 	 	871 208	s ei ⁵⁵ + j ɔ ³¹
4681	ProtoBurmish	animal / beast (note:+carnivore)	*jaH	ja²	*jaH	*jaH	208	j a ²
396	Atsi	animals (twelve) representing the twelve years	tsan⁵¹ vut⁵⁵	tsan⁵¹+vut⁵⁵	 	 	61 1857	ts a n ⁵¹ + v u t ⁵⁵
397	Bola	animals (twelve) representing the twelve years	tɛ̃⁵⁵ vɛʔ⁵⁵ lun³¹	tɛ̃⁵⁵+vɛʔ⁵⁵+lun³¹	  	*dam / *dan / *dzam / *dzan  	61 1858 1859	t ɛ̃ ⁵⁵ + v ɛ ʔ ⁵⁵ + l u n ³¹
1577	Rangoon	ankle	tɕhe²² mjɛʔ⁴ si⁵³	tɕhe²²+mjɛʔ⁴+si⁵³	  	  	280 638 2403	tɕʰ e ²² + m j ɛ ʔ ⁴ + s i ⁵³
1578	Achang_Longchuan	ankle	tɕhi⁵⁵ tɔʔ⁵⁵	tɕhi⁵⁵+tɔʔ⁵⁵	 	*ʔkjai / *ʔkji / *ʔkje / *kjai / *kji / *kje *dak	274 1273	tɕʰ i ⁵⁵ + t ɔ ʔ ⁵⁵
1579	Atsi	ankle	ku̱²¹ tʃhaŋ²¹ tʃhap⁵⁵	ku̱²¹+tʃhaŋ²¹+tʃhap⁵⁵	  	  	280 2404 638	k u̱ ²¹ + tʃʰ a ŋ ²¹ + tʃʰ a p ⁵⁵
1580	Bola	ankle	khji⁵⁵ tʃhɛʔ⁵⁵	khji⁵⁵+tʃhɛʔ⁵⁵	 	*kji / *kje *tʃap / *tʃat	278 1274	kʰ j i ⁵⁵ + tʃʰ ɛ ʔ ⁵⁵
